"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"nome_key";"BENS_TOTAL";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"Nome.candidato";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA"
250000008366;"RINALDI CÉSAR DIGILIO";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"RINALDI CÉSAR DIGILIO";2023339,48;20916;"ELEITO POR MÉDIA";"RINALDI CÉSAR DIGILIO";191630;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios"
250000010871;"GILMAR CURTOLO";"#NULO#";"PHS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"GILMAR CURTOLO";1971701,88;4577;"SUPLENTE";"GILMAR CURTOLO";119000;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000005814;"WAGNER DE LEO PAEZ";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"WAGNER DE LEO PAEZ";581281,44;1100;"SUPLENTE";"WAGNER DE LEO PAEZ";10000;"Outros Recursos";"Recursos próprios"
250000062813;"TALES NÓBREGA LOMBARDI";"#NULO#";"PATRIOTA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"PILOTO DE AVIAÇÃO COMERCIAL, NAVEGADOR, MECÂNICO DE VÔO E ASSEMELHADOS";"APTO";"N";"TALES NÓBREGA LOMBARDI";329637;936;"NÃO ELEITO";"TALES NÓBREGA LOMBARDI";500;"Outros Recursos";"Recursos próprios"
250000010909;"EDILENE MARIA MAZER DOS SANTOS";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";"N";"EDILENE MARIA MAZER DOS SANTOS";NA;516;"SUPLENTE";NA;NA;NA;NA
250000050146;"ANDRÉ LUIZ ZEFERINO";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"VIGILANTE";"APTO";"N";"ANDRÉ LUIZ ZEFERINO";NA;407;"NÃO ELEITO";NA;NA;NA;NA
250000020806;"HAROLDO LOPES DA SILVA";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";"HAROLDO LOPES DA SILVA";132500;1010;"SUPLENTE";"HAROLDO LOPES DA SILVA";1000;"Outros Recursos";"Recursos de pessoas físicas"
250000020781;"ANTONIO MOREIRA DE SOUZA";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"VIÚVO(A)";"PARDA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"APTO";"N";"ANTONIO MOREIRA DE SOUZA";136916,2;856;"SUPLENTE";"ANTONIO MOREIRA DE SOUZA";4800;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000010904;"SHEILA MONTEIRO VERVLOET";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIOMÉDICO";"APTO";"N";"SHEILA MONTEIRO VERVLOET";96274,58;270;"SUPLENTE";"SHEILA MONTEIRO VERVLOET";4181,05;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000008309;"FRANCISCO SCARPA FILHO";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"FRANCISCO SCARPA FILHO";2023696,25;5140;"SUPLENTE";NA;NA;NA;NA
250000015101;"SERGIO PINTO BOMFIM";"#NULO#";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";"SERGIO PINTO BOMFIM";9049,19;718;"NÃO ELEITO";NA;NA;NA;NA
250000010990;"CAIO MIRANDA CARNEIRO";"#NULO#";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"CAIO MIRANDA CARNEIRO";NA;23459;"SUPLENTE";"CAIO MIRANDA CARNEIRO";60681,87;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000058345;"FERNANDA KARINA RAMOS SOMAGGIO";"#NULO#";"PTN";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"SECRETÁRIO E DATILÓGRAFO";"APTO";"N";"FERNANDA KARINA RAMOS SOMAGGIO";NA;692;"SUPLENTE";"FERNANDA KARINA RAMOS SOMAGGIO";2642,2;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos"
250000005808;"FABIO JOSE PANDO";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"FABIO JOSE PANDO";850320,52;3618;"SUPLENTE";"FABIO JOSE PANDO";8550;"Outros Recursos";"Recursos de pessoas físicas"
250000011701;"RODRIGO SCARDELATO GONZALES";"#NULO#";"PV";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"PUBLICITÁRIO";"APTO";"N";"RODRIGO SCARDELATO GONZALES";NA;824;"SUPLENTE";"RODRIGO SCARDELATO GONZALES";2000;"Outros Recursos";"Recursos de pessoas físicas"
250000008329;"MARIA AMÉLIA LOFRANO";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"MARIA AMÉLIA LOFRANO";NA;247;"SUPLENTE";"MARIA AMÉLIA LOFRANO";15465,17;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos"
250000005012;"PAULO CAHIM";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"PAULO CAHIM";326500;3464;"SUPLENTE";"PAULO CAHIM";21500;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000027277;"GENESIO VIVANCO SOLANO SOBRINHO";"#NULO#";"PRP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"GENESIO VIVANCO SOLANO SOBRINHO";NA;1059;"NÃO ELEITO";"GENESIO VIVANCO SOLANO SOBRINHO";7718,57;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000058363;"ALEXANDRE DE FELICE";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"N";"ALEXANDRE DE FELICE";83469;3170;"SUPLENTE";"ALEXANDRE DE FELICE";32318,62;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político, Recursos de outros candidatos, Recursos de pessoas físicas"
250000005805;"AGNES HELENA CHIURATTO";"#NULO#";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"AGNES HELENA CHIURATTO";20504,53;1902;"SUPLENTE";"AGNES HELENA CHIURATTO";8255;"Outros Recursos";"Recursos de pessoas físicas"
250000005014;"ROSELI GHESSO BRENTZEL";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"ROSELI GHESSO BRENTZEL";833288,08;576;"SUPLENTE";"ROSELI GHESSO BRENTZEL";11142,35;"Outros Recursos";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas"
250000011015;"DANIEL MOREIRA DO NASCIMENTO";"#NULO#";"DEM";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES";"APTO";"N";"DANIEL MOREIRA DO NASCIMENTO";835000;1510;"SUPLENTE";"DANIEL MOREIRA DO NASCIMENTO";4294,8;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político"
250000020810;"ARIADINE FERREIRA ESPINDOLA";"#NULO#";"PMDB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"VIÚVO(A)";"BRANCA";"OUTROS";"APTO";"N";"ARIADINE FERREIRA ESPINDOLA";NA;182;"SUPLENTE";NA;NA;NA;NA
250000027305;"RENATO BORGIANI";"#NULO#";"PRP";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"RENATO BORGIANI";NA;261;"NÃO ELEITO";NA;NA;NA;NA
250000062798;"MARLENE RODRIGUES DO AMARAL SCARAMELLA";"#NULO#";"PATRIOTA";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";"MARLENE RODRIGUES DO AMARAL SCARAMELLA";NA;563;"NÃO ELEITO";NA;NA;NA;NA
250000027335;"GILMÁRIO RAMOS PIRES";"#NULO#";"PT do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"GILMÁRIO RAMOS PIRES";5500;401;"NÃO ELEITO";NA;NA;NA;NA
250000014873;"MARIA DE FÁTIMA VASCONCELOS DA SILVA RIBEIRO";"#NULO#";"PSOL";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"DONA DE CASA";"APTO";"N";"MARIA DE FÁTIMA VASCONCELOS DA SILVA RIBEIRO";NA;564;"SUPLENTE";"MARIA DE FÁTIMA VASCONCELOS DA SILVA RIBEIRO";720;"Outros Recursos";"Recursos próprios"
250000008296;"EUSTAQUIO BRASILINSE";"#NULO#";"PRB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"APTO";"N";"EUSTAQUIO BRASILINSE";NA;4626;"SUPLENTE";"EUSTAQUIO BRASILINSE";8075;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000027311;"FABIO GONCALVES PEREIRA";"#NULO#";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";"FABIO GONCALVES PEREIRA";NA;452;"NÃO ELEITO";"FABIO GONCALVES PEREIRA";150;"Outros Recursos";"Recursos próprios"
250000093120;"CESAR PADOVAN DO MOINHO";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"CESAR PADOVAN DO MOINHO";174405,13;621;"SUPLENTE";NA;NA;NA;NA
250000040593;"FABIO DORIVAL CANO";"#NULO#";"SD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"FABIO DORIVAL CANO";15000;1600;"NÃO ELEITO";NA;NA;NA;NA
250000019155;"PAULO ROGERIO PEREIRA NEME";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";"N";"PAULO ROGERIO PEREIRA NEME";264969,6;1657;"SUPLENTE";NA;NA;NA;NA
250000022103;"VALDEMAR SILVA";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"APTO";"S";"VALDEMAR SILVA";881429,58;16872;"SUPLENTE";"VALDEMAR SILVA";121339,17;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000058380;"JOAO HONORIO";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"JOAO HONORIO";NA;1907;"SUPLENTE";NA;NA;NA;NA
250000011004;"CARMINO PEPE";"#NULO#";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"CARMINO PEPE";1554335,47;6050;"SUPLENTE";"CARMINO PEPE";33200;"Outros Recursos";"Recursos de pessoas físicas"
250000020778;"FABIO CERIDONO FORTES";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";"FABIO CERIDONO FORTES";357836,11;3763;"SUPLENTE";"FABIO CERIDONO FORTES";26036;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000050173;"JOSÉ DONIZETE DA SILVA";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"CABELEIREIRO E BARBEIRO";"APTO";"N";"JOSÉ DONIZETE DA SILVA";NA;295;"NÃO ELEITO";NA;NA;NA;NA
250000058357;"ANTONIO ALVES PEDROZA";"#NULO#";"PTN";"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"GARÇOM";"APTO";"N";"ANTONIO ALVES PEDROZA";14900;604;"SUPLENTE";"ANTONIO ALVES PEDROZA";142,2;"Outros Recursos";"Recursos de outros candidatos"
250000019173;"MARCO AURÉLIO KÜHL";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";"MARCO AURÉLIO KÜHL";NA;547;"SUPLENTE";NA;NA;NA;NA
250000013974;"VERUSKA RODRIGUES DA SILVA";"#NULO#";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";"VERUSKA RODRIGUES DA SILVA";NA;82;"NÃO ELEITO";NA;NA;NA;NA
250000014890;"ADRIANO PELOSO";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"APTO";"N";"ADRIANO PELOSO";NA;415;"SUPLENTE";"ADRIANO PELOSO";1600;"Outros Recursos";"Recursos próprios"
250000010844;"ROBERTA GIMENEZ DAMASCENO";"#NULO#";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";"ROBERTA GIMENEZ DAMASCENO";NA;88;"SUPLENTE";NA;NA;NA;NA
250000019188;"GLEISON JOÃO GOMES PEGO";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";"N";"GLEISON JOÃO GOMES PEGO";NA;833;"SUPLENTE";NA;NA;NA;NA
250000058365;"ANDREA CAMBRAIA DA SILVA";"#NULO#";"PTN";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"ANDREA CAMBRAIA DA SILVA";27838,61;1031;"SUPLENTE";"ANDREA CAMBRAIA DA SILVA";2843,3;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos"
250000058390;"DAVID SANTOS SOUSA";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";"DAVID SANTOS SOUSA";NA;1880;"SUPLENTE";NA;NA;NA;NA
250000010995;"FRANCISCO CANINDE DO NASCIMENTO";"#NULO#";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"FRANCISCO CANINDE DO NASCIMENTO";192750;1249;"SUPLENTE";NA;NA;NA;NA
250000005015;"ROSIMEIRE MARIA DIAS";"#NULO#";"PSDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"ROSIMEIRE MARIA DIAS";203;293;"SUPLENTE";NA;NA;NA;NA
250000040575;"LUCAS SOUZA DOS SANTOS";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";"LUCAS SOUZA DOS SANTOS";NA;2064;"NÃO ELEITO";NA;NA;NA;NA
250000058379;"JEFFERSON RODRIGUES DOS SANTOS";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"AGENTE ADMINISTRATIVO";"APTO";"N";"JEFFERSON RODRIGUES DOS SANTOS";11338,98;585;"SUPLENTE";"JEFFERSON RODRIGUES DOS SANTOS";284,4;"Outros Recursos";"Recursos de outros candidatos"
250000019142;"ENOC GOMES DA SILVA";"#NULO#";"PTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";"ENOC GOMES DA SILVA";NA;339;"SUPLENTE";NA;NA;NA;NA
250000040570;"KARIUM DE ALMEIDA BRIZOLLA";"#NULO#";"SD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";"KARIUM DE ALMEIDA BRIZOLLA";6900;71;"NÃO ELEITO";NA;NA;NA;NA
250000058358;"VLADIMIR FERNANDES DE ALMEIDA";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";"VLADIMIR FERNANDES DE ALMEIDA";501;1837;"SUPLENTE";"VLADIMIR FERNANDES DE ALMEIDA";1608,44;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos"
250000005789;"NILTON ROSSANO";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";"NILTON ROSSANO";27251,36;400;"SUPLENTE";"NILTON ROSSANO";5611,7;"Outros Recursos";"Recursos de origens não identificadas, Recursos próprios, Recursos de partido político, Recursos de pessoas físicas"
250000019182;"MARCIO JOSÉ DA SILVA BARBOZA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";"APTO";"N";"MARCIO JOSÉ DA SILVA BARBOZA";350000;980;"SUPLENTE";NA;NA;NA;NA
250000006197;"MAÍSA LOPES DOS SANTOS";"#NULO#";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"NUTRICIONISTA E ASSEMELHADOS";"APTO";"N";"MAÍSA LOPES DOS SANTOS";NA;587;"NÃO ELEITO";"MAÍSA LOPES DOS SANTOS";8683,15;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000008352;"DANIA LIMA DE OLIVEIRA";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"DANIA LIMA DE OLIVEIRA";NA;1092;"SUPLENTE";NA;NA;NA;NA
250000008323;"JEAN MADEIRA DA SILVA";"#NULO#";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";"JEAN MADEIRA DA SILVA";98203;5833;"SUPLENTE";"JEAN MADEIRA DA SILVA";23850;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000008365;"JOSE SOUZA DOS SANTOS";"#NULO#";"PRB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"VEREADOR";"APTO";"S";"JOSE SOUZA DOS SANTOS";134883,56;55924;"ELEITO POR QP";"JOSE SOUZA DOS SANTOS";211612,5;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000093409;"FRANKLIN THIAGO NEVES KAWABATA";"#NULO#";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";"APTO";"N";"FRANKLIN THIAGO NEVES KAWABATA";15000;210;"NÃO ELEITO";NA;NA;NA;NA
250000019179;"AUDEIDE CARDOSO";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";"AUDEIDE CARDOSO";975000;136;"SUPLENTE";NA;NA;NA;NA
250000013966;"MAURICIO GABAI TANURCOV";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";"MAURICIO GABAI TANURCOV";198696,52;58;"NÃO ELEITO";NA;NA;NA;NA
250000044423;"JOSÉ MARIA DE OLIVEIRA";"#NULO#";"PPL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"PARDA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";"N";"JOSÉ MARIA DE OLIVEIRA";NA;65;"NÃO ELEITO";"JOSÉ MARIA DE OLIVEIRA";2750;"Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000050148;"ANTONIO CARLOS SOARES FERREIRA";"#NULO#";"PSL";"MASCULINO";"LÊ E ESCREVE";"SOLTEIRO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";"N";"ANTONIO CARLOS SOARES FERREIRA";NA;176;"NÃO ELEITO";NA;NA;NA;NA
250000019131;"ELIANE OLIVEIRA DA SILVA";"#NULO#";"PTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"ELIANE OLIVEIRA DA SILVA";20000;264;"SUPLENTE";NA;NA;NA;NA
250000008353;"JOSE GARRIS DEL VALLE";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"APTO";"N";"JOSE GARRIS DEL VALLE";1162519,68;888;"SUPLENTE";"JOSE GARRIS DEL VALLE";6100;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000027293;"DORACI MARIANO";"#NULO#";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";"N";"DORACI MARIANO";NA;2452;"NÃO ELEITO";NA;NA;NA;NA
250000004981;"ALINE PEREIRA CARDOSO DE SÁ BARABINOT";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"ALINE PEREIRA CARDOSO DE SÁ BARABINOT";1053871,49;25769;"ELEITO POR MÉDIA";"ALINE PEREIRA CARDOSO DE SÁ BARABINOT";649095,72;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000062797;"MARIA JOSÉ DOS SANTOS";"#NULO#";"PATRIOTA";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";"MARIA JOSÉ DOS SANTOS";NA;551;"NÃO ELEITO";NA;NA;NA;NA
250000011628;"FRANCISCO TADEU GARDESANI LUZ";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";"N";"FRANCISCO TADEU GARDESANI LUZ";537667;241;"SUPLENTE";"FRANCISCO TADEU GARDESANI LUZ";5621,7;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000006199;"ROBERTO SILVA DOS SANTOS";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";"ROBERTO SILVA DOS SANTOS";40000;351;"NÃO ELEITO";"ROBERTO SILVA DOS SANTOS";4647,48;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000038335;"LUIS CARLOS DA SILVA";"#NULO#";"PSDC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";"LUIS CARLOS DA SILVA";37000;637;"NÃO ELEITO";NA;NA;NA;NA
250000010847;"CLAUDIO GOMES FONSECA";"#NULO#";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";"CLAUDIO GOMES FONSECA";809053,51;18444;"ELEITO POR QP";"CLAUDIO GOMES FONSECA";66520;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000006152;"LOURIVALDO PRATES";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"FUNILEIRO";"APTO";"N";"LOURIVALDO PRATES";NA;716;"NÃO ELEITO";"LOURIVALDO PRATES";3687,45;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000050170;"GILSON PEREIRA MENDES";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PEDAGOGO";"APTO";"N";"GILSON PEREIRA MENDES";NA;324;"NÃO ELEITO";NA;NA;NA;NA
250000058413;"JOAO AUGUSTO BARBOSA DE LIMA";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"JOAO AUGUSTO BARBOSA DE LIMA";NA;394;"SUPLENTE";NA;NA;NA;NA
250000006151;"VALMIR FERREIRA VERAS";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"APTO";"N";"VALMIR FERREIRA VERAS";220000;767;"NÃO ELEITO";"VALMIR FERREIRA VERAS";3317,45;"Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000010882;"VINICIUS PETRONIO FERRAZ VIEIRA";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ADMINISTRADOR";"APTO";"N";"VINICIUS PETRONIO FERRAZ VIEIRA";5587189,83;295;"SUPLENTE";"VINICIUS PETRONIO FERRAZ VIEIRA";5301,38;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
